word,count,corpus,label,Zdenka_old_hand_label
μαλακός,1665,pagan_0_300,4.0,
ἀναγκάζω,1664,pagan_0_300,5.0,
γράμμα,1661,pagan_0_300,-1.0,
πλέω,1659,pagan_0_300,-1.0,
πατρίς,1654,pagan_0_300,-1.0,
ἐκπίπτω,1652,pagan_0_300,-1.0,
παράδειγμα,1652,pagan_0_300,-1.0,
συνήθης,1648,pagan_0_300,-1.0,
σύμπτωμα,1645,pagan_0_300,-1.0,
συλλαβή,1641,pagan_0_300,-1.0,
ἀναφέρω,1636,pagan_0_300,-1.0,
θέσις,1633,pagan_0_300,-1.0,
ὑπολαμβάνω,1625,pagan_0_300,-1.0,
οἷος,1620,pagan_0_300,-1.0,
μέτρον,1619,pagan_0_300,-1.0,
συγχωρέω,1619,pagan_0_300,-1.0,
διάνοια,1617,pagan_0_300,-1.0,
θαυμαστός,1612,pagan_0_300,-1.0,
ἀκριβής,1612,pagan_0_300,-1.0,
ἄρθρον,1610,pagan_0_300,-1.0,
ἀκολουθέω,1609,pagan_0_300,-1.0,
εἴωθα,1604,pagan_0_300,-1.0,
βιάζω,1603,pagan_0_300,5.0,
οἶκος,1601,pagan_0_300,-1.0,
ἀρχαῖος,1593,pagan_0_300,-1.0,
ἀλήθεια,1590,pagan_0_300,-1.0,
πλάτος,1582,pagan_0_300,-1.0,
προστάσσω,1580,pagan_0_300,-1.0,
ἀνάγω,1579,pagan_0_300,-1.0,
ὀξύνω,1577,pagan_0_300,-1,
ἀσθενής,1563,pagan_0_300,4,
ἁμαρτάνω,1559,pagan_0_300,7.0,
Ἀντώνιος,1558,pagan_0_300,-1,
νεκρός,1556,pagan_0_300,5.0,
αἰσχρός,1551,pagan_0_300,4.0,
σύνειμι,1551,pagan_0_300,-1.0,
βλέπω,1549,pagan_0_300,-1.0,
ἐπέχω,1542,pagan_0_300,-1.0,
ἀρκέω,1542,pagan_0_300,-1.0,
διώκω,1541,pagan_0_300,5.0,
γαμέω,1540,pagan_0_300,-1.0,
ὄγκος,1540,pagan_0_300,-1.0,
οὐρανός,1538,pagan_0_300,-1.0,
φαῦλος,1537,pagan_0_300,-1.0,
πληρόω,1530,pagan_0_300,-1.0,
ἐπιτήδειος,1528,pagan_0_300,-1.0,
ἐφίστημι,1526,pagan_0_300,-1.0,
ἐγκέφαλος,1525,pagan_0_300,-1.0,
στρατός,1521,pagan_0_300,-1.0,
λεῖος,1519,pagan_0_300,-1.0,
ἐπίσταμαι,1519,pagan_0_300,-1.0,
δαίμων,1515,pagan_0_300,-1,
Ἰταλία,1515,pagan_0_300,-1,
ἥμισυς,1514,pagan_0_300,-1.0,
ἄκρον,1509,pagan_0_300,-1.0,
θυμός,1506,pagan_0_300,5.0,
χολή,1505,pagan_0_300,5.0,
φαντασία,1504,pagan_0_300,-1.0,
διάφορος,1497,pagan_0_300,-1.0,
ἱερεύς,1496,pagan_0_300,6.0,
σύνθετος,1486,pagan_0_300,-1.0,
ἀείρω,1477,pagan_0_300,-1.0,
ἔνειμι,1474,pagan_0_300,-1.0,
ἀλλότριος,1474,pagan_0_300,7,
βασιλεύω,1472,pagan_0_300,-1.0,
θερμότης,1472,pagan_0_300,4,
παρθένος,1464,pagan_0_300,-1,
φθάνω,1458,pagan_0_300,-1.0,
φόβος,1457,pagan_0_300,-1.0,
ἡγεμών,1456,pagan_0_300,-1.0,
βαρύς,1455,pagan_0_300,-1,
θῆλυς,1451,pagan_0_300,-1.0,
ἐλπίς,1450,pagan_0_300,-1.0,
Ἑλλάς,1447,pagan_0_300,-1,
ἦθος,1446,pagan_0_300,-1.0,
κάλλος,1445,pagan_0_300,-1.0,
θύρα,1444,pagan_0_300,-1.0,
πλούσιος,1443,pagan_0_300,-1.0,
στρατόπεδον,1443,pagan_0_300,-1.0,
οὖς,1441,pagan_0_300,-1.0,
ἐράω,1441,pagan_0_300,-1.0,
ἐπανέρχομαι,1438,pagan_0_300,-1.0,
βάθος,1437,pagan_0_300,-1.0,
δριμύς,1436,pagan_0_300,-1.0,
θεωρέω,1434,pagan_0_300,-1.0,
κενός,1433,pagan_0_300,2,
μονάς,1428,pagan_0_300,-1.0,
Ἀντίγονος,1425,pagan_0_300,-1,
πλοῦτος,1422,pagan_0_300,-1.0,
θηρίον,1422,pagan_0_300,5,
παρατίθημι,1422,pagan_0_300,-1.0,
πυκνός,1422,pagan_0_300,-1.0,
βουλεύω,1421,pagan_0_300,-1.0,
ξύλον,1415,pagan_0_300,-1.0,
φιλέω,1414,pagan_0_300,-1.0,
φάσκω,1413,pagan_0_300,-1.0,
ἀνίστημι,1412,pagan_0_300,-1.0,
ἐνίστημι,1412,pagan_0_300,-1.0,
ναός,1410,pagan_0_300,-1.0,
παράκειμαι,1407,pagan_0_300,-1.0,
Μακεδών,1405,pagan_0_300,-1,
ποιητικός,1400,pagan_0_300,-1.0,
φάος,1400,pagan_0_300,-1.0,
ἄρσην,1397,pagan_0_300,-1.0,
γάλα,1394,pagan_0_300,-1.0,
λυπέω,1394,pagan_0_300,-1,
πεδίον,1394,pagan_0_300,-1.0,
παραπλήσιος,1393,pagan_0_300,-1.0,
ἄγριος,1382,pagan_0_300,-1.0,
ἐνεργέω,1382,pagan_0_300,-1.0,
πραγματεία,1380,pagan_0_300,-1.0,
φρονέω,1379,pagan_0_300,-1.0,
ἐπιβάλλω,1376,pagan_0_300,-1.0,
Φίλιππος,1375,pagan_0_300,-1,
ἐμπίπτω,1375,pagan_0_300,-1.0,
ἰάομαι,1375,pagan_0_300,-1.0,
ἑταῖρος,1373,pagan_0_300,-1.0,
προσάγω,1372,pagan_0_300,-1.0,
φθείρω,1369,pagan_0_300,4,
λίτρα,1369,pagan_0_300,-1.0,
ὕπατος,1366,pagan_0_300,-1.0,
λογισμός,1364,pagan_0_300,-1.0,
χωρέω,1364,pagan_0_300,-1.0,
ἐλάσσων,1364,pagan_0_300,-1.0,
παρίστημι,1362,pagan_0_300,-1.0,
χρῆσις,1360,pagan_0_300,-1.0,
νίκη,1359,pagan_0_300,-1.0,
τέκνον,1359,pagan_0_300,-1.0,
βοάω,1353,pagan_0_300,-1.0,
παιδίον,1344,pagan_0_300,-1.0,
Ἀπόλλων,1336,pagan_0_300,-1,
ἀποτελέω,1336,pagan_0_300,-1.0,
ζεύς,1336,pagan_0_300,-1.0,
ἐκβάλλω,1335,pagan_0_300,-1.0,
ῥήτωρ,1333,pagan_0_300,-1.0,
τύραννος,1332,pagan_0_300,6.0,
ἄγαλμα,1331,pagan_0_300,-1.0,
συζυγία,1331,pagan_0_300,-1.0,
Ἀριστοτέλης,1328,pagan_0_300,-1,
ὑπόθεσις,1328,pagan_0_300,-1.0,
ἀριστερός,1326,pagan_0_300,-1.0,
ἀπορία,1326,pagan_0_300,-1.0,
ἔρως,1326,pagan_0_300,-1.0,
διάστημα,1322,pagan_0_300,-1.0,
φυτόν,1322,pagan_0_300,-1.0,
εἰκών,1321,pagan_0_300,-1.0,
ἡμέτερος,1318,pagan_0_300,-1.0,
ἄρχων,1316,pagan_0_300,-1,
συμπέρασμα,1315,pagan_0_300,-1.0,
τίκτω,1313,pagan_0_300,-1.0,
ὕπνος,1313,pagan_0_300,-1.0,
πόρος,1310,pagan_0_300,-1.0,
μέτριος,1309,pagan_0_300,-1.0,
ὑποτίθημι,1304,pagan_0_300,-1.0,
διαλύω,1303,pagan_0_300,-1.0,
ἅλς,1303,pagan_0_300,-1.0,
ὑγρότης,1302,pagan_0_300,-1.0,
γλῶσσα,1299,pagan_0_300,-1.0,
ἅπας,1298,pagan_0_300,-1.0,
νέμω,1293,pagan_0_300,-1.0,
μυρίος,1290,pagan_0_300,-1.0,
ὑψηλός,1290,pagan_0_300,-1.0,
ὀδύνη,1288,pagan_0_300,-1.0,
ὑπομένω,1287,pagan_0_300,-1.0,
δισσός,1287,pagan_0_300,2.0,
τολμάω,1285,pagan_0_300,-1.0,
ψύχω,1282,pagan_0_300,-1.0,
ἐπισκοπέω,1279,pagan_0_300,-1.0,
ψεῦδος,1278,pagan_0_300,2,
γνώριμος,1276,pagan_0_300,-1.0,
προσλαμβάνω,1276,pagan_0_300,-1.0,
πνεύμων,1274,pagan_0_300,-1.0,
πεῖρα,1271,pagan_0_300,-1.0,
σκέλος,1270,pagan_0_300,-1.0,
ὁρμή,1270,pagan_0_300,-1.0,
Δημοσθένης,1269,pagan_0_300,-1,
κατασκευή,1269,pagan_0_300,-1.0,
Σπάρτη,1268,pagan_0_300,-1,
ἀείδω,1267,pagan_0_300,-1,
γέρων,1265,pagan_0_300,-1.0,
ε,1264,pagan_0_300,-1,
πίστις,1263,pagan_0_300,-1.0,
θεραπεία,1263,pagan_0_300,-1.0,
Αἰγύπτιος,1262,pagan_0_300,-1,
δεῖπνον,1261,pagan_0_300,-1.0,
κοῖλος,1259,pagan_0_300,-1.0,
μέθοδος,1259,pagan_0_300,-1.0,
ἔνδοξος,1258,pagan_0_300,-1.0,
πῆχυς,1258,pagan_0_300,-1.0,
ἀποφατικός,1256,pagan_0_300,-1,
θυσία,1255,pagan_0_300,-1.0,
Ἄγις,1254,pagan_0_300,-1,
αἱρετός,1253,pagan_0_300,-1.0,
συνέρχομαι,1251,pagan_0_300,-1.0,
σύνθεσις,1251,pagan_0_300,-1.0,
θαρσέω,1250,pagan_0_300,-1.0,
ὀφείλω,1248,pagan_0_300,-1.0,
τόνος,1248,pagan_0_300,-1.0,
τροπή,1246,pagan_0_300,-1.0,
σύνδεσμος,1244,pagan_0_300,-1.0,
ὁρισμός,1243,pagan_0_300,-1.0,
φιλία,1240,pagan_0_300,-1.0,
ῥίς,1239,pagan_0_300,-1.0,
γραφή,1237,pagan_0_300,-1.0,
γωνία,1236,pagan_0_300,-1.0,
Ἄρατος,1234,pagan_0_300,-1,
λέων,1227,pagan_0_300,-1.0,
τάχος,1225,pagan_0_300,-1.0,
παραγίγνομαι,1221,pagan_0_300,-1.0,
κόλπος,1219,pagan_0_300,-1.0,
στρατιά,1219,pagan_0_300,-1.0,
χρύσεος,1218,pagan_0_300,-1.0,
ἄνθος,1218,pagan_0_300,-1.0,
διάμετρος,1217,pagan_0_300,-1.0,
ἀπάγω,1215,pagan_0_300,-1.0,
ἡσυχία,1214,pagan_0_300,-1.0,
ἑκάτερος,1212,pagan_0_300,-1.0,
ὅσος,1210,pagan_0_300,-1,
κοσμέω,1208,pagan_0_300,-1.0,
σπουδή,1208,pagan_0_300,-1.0,
ἐλέγχω,1207,pagan_0_300,5,
δύο,1207,pagan_0_300,-1.0,
ἀναγιγνώσκω,1202,pagan_0_300,-1.0,
ἰχθῦς,1202,pagan_0_300,-1.0,
παρακαλέω,1201,pagan_0_300,-1.0,
ἀπαντάω,1200,pagan_0_300,-1.0,
βία,1200,pagan_0_300,5.0,
ἐπιτρέπω,1199,pagan_0_300,-1.0,
σύμμετρος,1198,pagan_0_300,-1.0,
πληγή,1198,pagan_0_300,5.0,
ὄρνις,1197,pagan_0_300,-1.0,
ἐξέρχομαι,1197,pagan_0_300,-1.0,
λογικός,1195,pagan_0_300,-1.0,
ἕξις,1195,pagan_0_300,-1.0,
χιτών,1195,pagan_0_300,-1.0,
ἄδηλος,1192,pagan_0_300,-1.0,
πεζός,1190,pagan_0_300,-1.0,
ἵημι,1190,pagan_0_300,-1.0,
ῥῆσις,1190,pagan_0_300,-1.0,
Ἀφροδίτη,1185,pagan_0_300,-1,
Ἀργεῖος,1182,pagan_0_300,-1,
ἀνέχω,1181,pagan_0_300,-1.0,
γνωρίζω,1178,pagan_0_300,-1.0,
ὕστερος,1176,pagan_0_300,-1.0,
συστέλλω,1175,pagan_0_300,-1.0,
Αἴγυπτος,1173,pagan_0_300,-1,
βασιλεία,1172,pagan_0_300,-1.0,
τράχηλος,1170,pagan_0_300,-1.0,
Θηβαῖος,1165,pagan_0_300,-1,
θέρος,1165,pagan_0_300,-1.0,
ψευδής,1163,pagan_0_300,2.0,
Πέρσης,1162,pagan_0_300,-1,
δοῦλος,1161,pagan_0_300,-1.0,
χωρίζω,1161,pagan_0_300,-1.0,
γραμμή,1161,pagan_0_300,-1.0,
κηρός,1160,pagan_0_300,-1.0,
ζῴδιον,1158,pagan_0_300,-1,
στερεός,1157,pagan_0_300,-1.0,
εἰσάγω,1156,pagan_0_300,-1.0,
δημόσιος,1155,pagan_0_300,-1,
καθαίρω,1154,pagan_0_300,-1.0,
ἐλεύθερος,1153,pagan_0_300,-1.0,
πύλη,1153,pagan_0_300,-1.0,
φράζω,1148,pagan_0_300,-1.0,
ὑγιαίνω,1144,pagan_0_300,-1.0,
ἐξηγέομαι,1144,pagan_0_300,-1.0,
ἀθροίζω,1142,pagan_0_300,-1.0,
πέμπτος,1142,pagan_0_300,-1.0,
ἑορτή,1141,pagan_0_300,-1.0,
Διόνυσος,1136,pagan_0_300,-1,
καταφατικός,1136,pagan_0_300,-1.0,
πονηρός,1135,pagan_0_300,7.0,
στρατεύω,1134,pagan_0_300,-1.0,
κάθημαι,1134,pagan_0_300,-1.0,
κτείνω,1134,pagan_0_300,5.0,
τελευτή,1130,pagan_0_300,-1.0,
τραχύς,1130,pagan_0_300,-1.0,
πρόβλημα,1129,pagan_0_300,-1,
πικρός,1127,pagan_0_300,3,
σοφία,1123,pagan_0_300,-1.0,
ἀνίημι,1123,pagan_0_300,-1.0,
μνήμη,1121,pagan_0_300,-1.0,
ἀπορέω,1119,pagan_0_300,-1.0,
κλίνω,1119,pagan_0_300,-1,
στρατεία,1118,pagan_0_300,5,
κόρη,1118,pagan_0_300,-1.0,
Γάϊος,1117,pagan_0_300,-1,
σύνταξις,1115,pagan_0_300,-1.0,
ἀποβάλλω,1113,pagan_0_300,-1,
ποικίλος,1113,pagan_0_300,-1.0,
Ἀχιλλεύς,1112,pagan_0_300,-1,
δεσπότης,1112,pagan_0_300,-1,
ἐσθής,1111,pagan_0_300,-1.0,
Ἀσία,1108,pagan_0_300,-1,
τελευταῖος,1106,pagan_0_300,-1.0,
συλλαμβάνω,1105,pagan_0_300,-1.0,
Ἰνδός,1103,pagan_0_300,-1,
προσπίπτω,1103,pagan_0_300,-1.0,
ἔφορος,1101,pagan_0_300,-1,
κέρας,1099,pagan_0_300,-1.0,
σκευάζω,1099,pagan_0_300,-1.0,
Πτολεμαῖος,1098,pagan_0_300,-1,
σύστασις,1097,pagan_0_300,-1.0,
γυμνάσιον,1096,pagan_0_300,-1.0,
ἔννοια,1096,pagan_0_300,-1.0,
περιφέρεια,1096,pagan_0_300,-1.0,
σύμμαχος,1095,pagan_0_300,-1.0,
καταλύω,1094,pagan_0_300,-1.0,
μεταλαμβάνω,1093,pagan_0_300,-1.0,
σιτίον,1092,pagan_0_300,-1.0,
φιλοσοφία,1091,pagan_0_300,-1.0,
δ,1091,pagan_0_300,-1,
σκοπός,1084,pagan_0_300,-1.0,
διεξέρχομαι,1084,pagan_0_300,-1.0,
παραλείπω,1082,pagan_0_300,-1.0,
ἔπος,1081,pagan_0_300,-1.0,
διαίρεσις,1080,pagan_0_300,5.0,
ὑπερβάλλω,1079,pagan_0_300,-1.0,
ἄκρος,1077,pagan_0_300,-1.0,
χαλκός,1077,pagan_0_300,-1.0,
μοχθηρός,1076,pagan_0_300,5.0,
κενόω,1076,pagan_0_300,7,
καταφρονέω,1075,pagan_0_300,3,
μαρτυρέω,1075,pagan_0_300,-1,
χαρίζω,1075,pagan_0_300,-1.0,
θερμασία,1074,pagan_0_300,-1.0,
ἄνεμος,1070,pagan_0_300,-1.0,
μῦθος,1070,pagan_0_300,-1.0,
οἰκέτης,1069,pagan_0_300,-1.0,
τηρέω,1063,pagan_0_300,-1.0,
ἀποστέλλω,1063,pagan_0_300,-1.0,
ὑπόμνημα,1058,pagan_0_300,-1.0,
μειράκιον,1054,pagan_0_300,-1.0,
ἄλογος,1054,pagan_0_300,-1.0,
καταβαίνω,1053,pagan_0_300,-1.0,
ἐνιαυτός,1051,pagan_0_300,-1.0,
διπλόος,1051,pagan_0_300,2.0,
βωμός,1047,pagan_0_300,-1.0,
ἱερόν,1047,pagan_0_300,-1.0,
ἦκα,1044,pagan_0_300,-1,
χρυσός,1039,pagan_0_300,-1.0,
ἀμύνω,1039,pagan_0_300,-1.0,
τραῦμα,1039,pagan_0_300,-1.0,
κύστις,1038,pagan_0_300,-1.0,
νοητός,1037,pagan_0_300,-1.0,
ἱμάτιον,1032,pagan_0_300,-1.0,
Σωκράτης,1028,pagan_0_300,-1,
θρίξ,1028,pagan_0_300,-1.0,
ὑφίστημι,1027,pagan_0_300,-1.0,
ἐκφέρω,1027,pagan_0_300,-1,
περιβάλλω,1026,pagan_0_300,-1.0,
ὀδούς,1026,pagan_0_300,-1.0,
δόγμα,1025,pagan_0_300,-1.0,
ἕψω,1022,pagan_0_300,-1,
διηγέομαι,1021,pagan_0_300,-1.0,
ἐλπίζω,1021,pagan_0_300,-1.0,
ἔντερον,1021,pagan_0_300,-1.0,
ι,1020,pagan_0_300,-1,
φυγή,1019,pagan_0_300,5.0,
βασιλικός,1019,pagan_0_300,-1.0,
διορίζω,1018,pagan_0_300,-1.0,
κατάστασις,1016,pagan_0_300,-1.0,
χροιά,1015,pagan_0_300,-1.0,
κεφάλαιος,1014,pagan_0_300,-1.0,
ἱδρύω,1013,pagan_0_300,-1,
φόνος,1013,pagan_0_300,5.0,
γυμνός,1012,pagan_0_300,-1.0,
λιμήν,1012,pagan_0_300,-1,
σύγκειμαι,1011,pagan_0_300,-1.0,
εὔνοια,1011,pagan_0_300,-1.0,
ψηφίζω,1010,pagan_0_300,-1.0,
πιθανός,1010,pagan_0_300,-1.0,
στέφανος,1006,pagan_0_300,-1.0,
δένδρον,1005,pagan_0_300,-1.0,
βάσις,1005,pagan_0_300,-1.0,
ζωή,1002,pagan_0_300,-1.0,
συμβάλλω,1001,pagan_0_300,-1.0,
ῥεῦμα,1001,pagan_0_300,-1.0,
πλήσσω,1001,pagan_0_300,5,
ἀξίωμα,999,pagan_0_300,-1.0,
σπουδάζω,998,pagan_0_300,-1.0,
ἐπιθυμία,996,pagan_0_300,4,
ταῦρος,995,pagan_0_300,-1.0,
κρέας,994,pagan_0_300,-1.0,
πολιτικός,992,pagan_0_300,-1.0,
ἀνατίθημι,992,pagan_0_300,-1.0,
γυμνάζω,992,pagan_0_300,-1.0,
κόπτω,992,pagan_0_300,-1,
δῶρον,991,pagan_0_300,-1.0,
περίοδος,991,pagan_0_300,-1.0,
ἴσχω,988,pagan_0_300,-1.0,
ἐπιφάνεια,987,pagan_0_300,-1.0,
τετράγωνος,987,pagan_0_300,-1.0,
στόμαχος,986,pagan_0_300,-1.0,
πηγή,986,pagan_0_300,-1.0,
κατέρχομαι,984,pagan_0_300,-1.0,
ἐκλείπω,983,pagan_0_300,-1,
στάσις,980,pagan_0_300,5,
συντελέω,980,pagan_0_300,-1.0,
ταπεινός,980,pagan_0_300,-1,
μουσικός,979,pagan_0_300,-1.0,
φορά,977,pagan_0_300,-1.0,
κακία,976,pagan_0_300,7.0,
ἐλαύνω,975,pagan_0_300,5.0,
ἀνοίγνυμι,973,pagan_0_300,-1.0,
φορέω,972,pagan_0_300,-1,
ἀνωμαλία,972,pagan_0_300,-1.0,
Ἀθήνη,971,pagan_0_300,-1,
μεθίστημι,970,pagan_0_300,-1,
τελέω,967,pagan_0_300,-1.0,
βλάβη,967,pagan_0_300,-1.0,
ἄρης,967,pagan_0_300,-1.0,
προηγέομαι,965,pagan_0_300,-1.0,
ἐπίκειμαι,964,pagan_0_300,-1.0,
νεανίσκος,963,pagan_0_300,-1,
Διονύσιος,962,pagan_0_300,-1,
ἡσσάομαι,959,pagan_0_300,7.0,
λίμνη,959,pagan_0_300,-1,
ἀσφαλής,958,pagan_0_300,-1.0,
Ἄργος,957,pagan_0_300,-1,
λούω,957,pagan_0_300,-1,
ἀπόφασις,956,pagan_0_300,-1,
ῥίπτω,952,pagan_0_300,-1,
λύπη,950,pagan_0_300,-1,
εὔχομαι,948,pagan_0_300,-1.0,
μισέω,948,pagan_0_300,3.0,
σοφιστής,947,pagan_0_300,2.0,
προάγω,947,pagan_0_300,-1.0,
χάλκεος,946,pagan_0_300,-1,
ἰδιώτης,941,pagan_0_300,7.0,
Σικελία,940,pagan_0_300,-1,
πέτρα,939,pagan_0_300,-1.0,
πρόφασις,938,pagan_0_300,2,
παραλήγω,937,pagan_0_300,-1,
πλήρης,936,pagan_0_300,-1.0,
ἑτοῖμος,932,pagan_0_300,-1,
Κρόνος,931,pagan_0_300,-1,
ἰατρικός,931,pagan_0_300,-1.0,
πάμπολυς,931,pagan_0_300,-1,
γνῶσις,927,pagan_0_300,-1.0,
τιτρώσκω,927,pagan_0_300,5,
ἑκών,926,pagan_0_300,-1.0,
σωτηρία,921,pagan_0_300,-1.0,
ἐπιγράφω,920,pagan_0_300,-1.0,
στενός,920,pagan_0_300,-1,
Ἑρμῆς,918,pagan_0_300,-1,
ἀναμιμνῄσκω,918,pagan_0_300,-1,
μηρός,916,pagan_0_300,-1.0,
ἀγαπάω,915,pagan_0_300,-1.0,
βραχίων,915,pagan_0_300,-1.0,
δάκνω,910,pagan_0_300,-1,
Λυκοῦργος,909,pagan_0_300,-1,
τρίβω,908,pagan_0_300,-1,
πήγνυμι,908,pagan_0_300,-1.0,
ἀόριστος,907,pagan_0_300,-1.0,
συμφορά,905,pagan_0_300,-1.0,
ἐπιστρέφω,905,pagan_0_300,-1.0,
συγγενής,904,pagan_0_300,-1.0,
ἐξουσία,901,pagan_0_300,-1.0,
Ἄρης,901,pagan_0_300,-1,
περίσσωμα,901,pagan_0_300,-1.0,
κρόνος,900,pagan_0_300,-1.0,
Ἥρα,899,pagan_0_300,-1,
Ἀγησίλαος,898,pagan_0_300,-1,
κένωσις,898,pagan_0_300,-1.0,
βοήθημα,898,pagan_0_300,-1.0,
θηλυκός,898,pagan_0_300,-1,
ἰσχύς,897,pagan_0_300,-1.0,
εἰρήνη,897,pagan_0_300,-1.0,
σμύρνα,896,pagan_0_300,-1.0,
κῶλον,896,pagan_0_300,-1.0,
μέλος,895,pagan_0_300,-1.0,
ὑγιεινός,895,pagan_0_300,-1.0,
χράομαι,895,pagan_0_300,-1,
ἐθίζω,893,pagan_0_300,-1,
πένης,892,pagan_0_300,-1.0,
εἰσφέρω,892,pagan_0_300,-1,
διάστασις,892,pagan_0_300,-1,
τάφος,891,pagan_0_300,-1.0,
ἀμελέω,890,pagan_0_300,-1,
εὐθύς,890,pagan_0_300,-1.0,
προερέω,890,pagan_0_300,-1,
ὠμός,889,pagan_0_300,3,
βαρύτονος,889,pagan_0_300,-1,
γῆρας,887,pagan_0_300,-1.0,
σφαῖρα,884,pagan_0_300,-1.0,
ταράσσω,884,pagan_0_300,-1,
πρέπω,883,pagan_0_300,-1.0,
τείνω,882,pagan_0_300,-1,
ἐξευρίσκω,882,pagan_0_300,-1.0,
δρόμος,881,pagan_0_300,-1.0,
σπλάγχνον,881,pagan_0_300,-1.0,
ἄρτος,880,pagan_0_300,-1.0,
ἀθρόος,880,pagan_0_300,-1.0,
δόρυ,879,pagan_0_300,5,
μήτρα,879,pagan_0_300,-1.0,
διατρίβω,877,pagan_0_300,-1.0,
ἐπαίρω,877,pagan_0_300,-1.0,
παρασκευή,877,pagan_0_300,-1.0,
ἀναβαίνω,876,pagan_0_300,-1.0,
προτίθημι,876,pagan_0_300,-1.0,
ἱστορία,872,pagan_0_300,-1.0,
παραβάλλω,872,pagan_0_300,-1,
θεωρία,868,pagan_0_300,-1.0,
ὕβρις,867,pagan_0_300,3,
λέγω,21731,pagan_300_600,-1.0,
ἔχω,18843,pagan_300_600,-1.0,
πᾶς,18111,pagan_300_600,-1.0,
γίγνομαι,15704,pagan_300_600,-1.0,
κινέω,11666,pagan_300_600,-1.0,
λόγος,10905,pagan_300_600,-1.0,
φημί,9945,pagan_300_600,-1.0,
ποιέω,9512,pagan_300_600,-1.0,
κίνησις,8760,pagan_300_600,-1.0,
εἶδος,7930,pagan_300_600,-1.0,
πολύς,7499,pagan_300_600,-1.0,
φύσις,7268,pagan_300_600,-1.0,
σῶμα,6677,pagan_300_600,-1.0,
πρῶτος,6409,pagan_300_600,-1.0,
οὐσία,6223,pagan_300_600,-1.0,
δείκνυμι,5982,pagan_300_600,-1.0,
ἕτερος,5939,pagan_300_600,-1.0,
ἀρχή,5606,pagan_300_600,-1.0,
χρόνος,5583,pagan_300_600,-1.0,
ἄνθρωπος,5572,pagan_300_600,-1.0,
εἶπον,5481,pagan_300_600,-1.0,
λαμβάνω,5338,pagan_300_600,-1.0,
ὑπάρχω,5267,pagan_300_600,-1.0,
μέγας,5178,pagan_300_600,-1.0,
δύναμις,5049,pagan_300_600,-1.0,
ψυχή,4783,pagan_300_600,-1.0,
μόνος,4722,pagan_300_600,-1.0,
ἐναντίος,4510,pagan_300_600,7.0,
γένος,4478,pagan_300_600,-1.0,
τόπος,4395,pagan_300_600,-1.0,
εἷς,4359,pagan_300_600,-1.0,
δεῖ,4321,pagan_300_600,-1.0,
ἐρῶ,4317,pagan_300_600,-1.0,
συμβαίνω,4290,pagan_300_600,-1.0,
ὑπόκειμαι,4254,pagan_300_600,-1.0,
μέρος,4225,pagan_300_600,-1.0,
ἀνάγκη,4167,pagan_300_600,-1.0,
ἄπειρος,4101,pagan_300_600,-1,
ὅλος,4078,pagan_300_600,-1.0,
δύναμαι,4019,pagan_300_600,-1.0,
ἕκαστος,4013,pagan_300_600,-1.0,
δοκέω,4005,pagan_300_600,-1.0,
θεός,3877,pagan_300_600,-1.0,
ἐνέργεια,3754,pagan_300_600,-1.0,
φέρω,3535,pagan_300_600,-1.0,
ἀριστοτέλης,3370,pagan_300_600,-1.0,
ἴσος,3273,pagan_300_600,-1.0,
πρᾶγμα,3239,pagan_300_600,-1.0,
δίδωμι,3216,pagan_300_600,-1.0,
ζῷον,3087,pagan_300_600,-1.0,
πόλις,2966,pagan_300_600,-1.0,
ὕλη,2951,pagan_300_600,-1.0,
οἶδα,2928,pagan_300_600,-1.0,
ἐνδέχομαι,2924,pagan_300_600,-1.0,
μέσος,2913,pagan_300_600,-1.0,
ἀγαθός,2904,pagan_300_600,-1.0,
ὁράω,2889,pagan_300_600,-1.0,
αἰτία,2865,pagan_300_600,-1.0,
ἀριθμός,2832,pagan_300_600,-1.0,
καλέω,2831,pagan_300_600,-1.0,
δῆλος,2829,pagan_300_600,-1.0,
διαφορά,2807,pagan_300_600,5.0,
γῆ,2806,pagan_300_600,-1.0,
δεύτερος,2794,pagan_300_600,-1.0,
ὄνομα,2752,pagan_300_600,-1.0,
μένω,2749,pagan_300_600,-1.0,
αἴτιος,2721,pagan_300_600,5.0,
πρότερος,2710,pagan_300_600,-1.0,
γένεσις,2704,pagan_300_600,-1.0,
τρόπος,2690,pagan_300_600,-1.0,
κοινός,2655,pagan_300_600,-1.0,
βούλομαι,2646,pagan_300_600,-1.0,
ἀδύνατος,2598,pagan_300_600,7,
κύκλος,2545,pagan_300_600,-1.0,
ὕδωρ,2508,pagan_300_600,-1.0,
φαίνω,2453,pagan_300_600,-1.0,
φυσικός,2426,pagan_300_600,-1.0,
πλείων,2398,pagan_300_600,-1,
διαφέρω,2393,pagan_300_600,-1.0,
πάσχω,2373,pagan_300_600,5.0,
ἀληθής,2330,pagan_300_600,-1.0,
ἐλάσσων,2325,pagan_300_600,-1.0,
οἴομαι,2317,pagan_300_600,-1.0,
σχῆμα,2313,pagan_300_600,-1.0,
κατηγορέω,2277,pagan_300_600,5,
;,2273,pagan_300_600,-1,
μέγεθος,2257,pagan_300_600,-1.0,
διαιρέω,2229,pagan_300_600,-1,
β,2210,pagan_300_600,-1,
νόος,2208,pagan_300_600,-1.0,
ἀνήρ,2198,pagan_300_600,-1.0,
